7473	0	a	 </3
2965	0	a	 wel;l she anit writing properly dumb bxtch md how bout yall kum luk
5036	1	a	 srry your too hardcore for me
765	0	a	 Yes as a matter of fact. why does that make me a &quot;one of those people&quot;??
10563	0	a	 ok
5699	0	a	 aww no u got in trouble lol
7213	0	a	 no id walk on glass
5211	0	a	 ohm ohm ohm ohm ohm ohm ohm ohm ohm ohm ohm ohm ohm ohm ohm ohm ohm ohm ohm ohm o hm o hm ohm ohm ohm ohm ohm ohm ohm ohm ohm ohm ohm
5283	0	a	 yes i do
11458	0	a	 yes
8127	1	a	 Uh  I'm a virgin. o:
7905	0	a	 Yeah  she looked like she had fun [:
11455	0	a	 hey Sweetie
2014	0	a	 knowing when your time to die is
901	0	a	 yes for most
11253	0	a	 sure I have had conversations with a million People and touched the lives of countless
7647	0	a	 hahah  I'm great  and you? [:
5267	0	a	 =O and who is he/she? yeah that amount of many will make matters alot easya these days
620	1	a	 Dude back the fuck off....i probably don't even know you so get the FUCK off of my fucken page and stay the FUCK away from Frances.
3063	0	a	 Yep(:
3704	0	a	 Twitter.
10882	0	a	 My Daughter
353	1	a	 you care why?
4108	0	a	 Uhh I'm not really sure  but noww I know I wanna go to UCLA with Miss Ashley Hughes and be a Dentist yo (:
1189	0	a	 im pretty fit :)
9437	0	a	 Rabbits (they are safer) :P
2883	0	a	 yupz iParty all nite nd day
9333	0	a	 if there were 2 of us that had trouble making a move  then I think that creates ONE HELL of a lot of sexual tension lol! As soon as one person then does make a move (because its just an amount of time before someone actually breaks) it would be really really intense :D
57	0	a	 Nicee!
11443	0	a	 you asked a Q to one of the People that I follow It showed up on my Home Page
4414	0	a	 your welcome:)
10384	0	a	 bieen :D
5057	0	a	 thanx hunn so are you<3
11663	0	a	 Then he is shallow and you don't need him
866	0	a	 not really
3639	0	a	 ohaii :)
4116	0	a	 Uhhhh? I have nooo idea dude (:
6450	0	a	 Maybe just stay out of it and if its bugging you that muj talk to ur dad and tell him what hes doing is wrong which he would already know and tell him you know whats going but you want him to say something to her dont send the letter cause you'll make things harder for him
7754	0	a	 i'm bored
5840	0	a	 who knows who jade is should i look hmm
9054	0	a	 5'11&quot; :) Pretty tall  hence not being able to wear heels :P Hey  at least it means im usually stable :D
12015	0	a	 NO ! !
7081	1	a	 yeh a spazz of a moment lol
7190	0	a	 Stick :D:D
2638	0	a	 okay forsurre(::
930	0	a	 sometimes.
3073	0	a	 Uhhmm. Myself(:
11778	0	a	 no. But I would be compassionate
4947	0	a	 7 1/2
678	1	a	 Well you're a rapist so fuckoff
9432	0	a	 Pool :) Is it lame that I go all OCD with an Ocean getting paranoid that a crab will bite my toes? lol Also  I was swimming in the sea in Florida  and kept feeling all of these things hitting my skin. Then  out of no where  these little white fish were flying out of the water an up into the air! At first  we were all like &quot;WTF! KEEP YOUR MOUTHS SHUT!&quot; and one hit my shoulder. My sister and Dad then got stung by a jellyfish so thats probably why they were darting for it :P
5170	0	a	 bloke
200	0	a	 Umm... he has a bigga heart than you will EVER have so before you start to hate on a 16yr old that you obviously are addicted to  get your facts straight kay?
10903	0	a	 if a waiter / waitress is horriable  they receive no tip
12455	0	a	 Michael
7990	0	a	 i dont really watch tv
7661	0	a	 yeah  that'd be great [:
2004	0	a	 Glee who? ha
9603	0	a	 It depends  you have to ask yourself; is there a chance we could ever be something? If the answer is yes  then thats a good start. You need to get to know that person and then go from there.  If the answer is &quot;not a chance!&quot; then  its really shit  but you need to stop yourself from falling any harder than you already have. I know its hard to do  and its much easier for someone else to say &quot;get over them&quot; because its a fucking hard thing to do! To get over someone  especially when you have fallen hard  it really hurts  but you need to catch it before it ends up getting worse. You know? If you know there definitely isn't a chance between you  and you know that you are ready for a relationship  its probably best to find someone else and concentrate your feelings on them instead. If you are willing to let your feelings (for the other person go)  involving yourself with someone can let them melt away. Anyway  its never easy  and to persue them can be an easier way out  but it all depends on how strong you are  and the person you have fallen for. Okay  essay answer. Good luck :)
9997	0	a	 lol love yu alanii.;]
12341	0	a	 picking my nose LMAO JK JK JK Swimming backwards
2446	0	a	 i dont think so?
5623	0	a	 i have been to the cook islands  samoan nz and aust hawaii is nice so i hear id like to go there as well
12056	0	a	 okies
6572	0	a	 i dont know im still trying to figure that part out
730	0	a	 PRIVATE.
7704	0	a	 that's rad dude
2906	0	a	 do iKno iKan go check out mi musik n listen to it bxtch lmao... myspace.com/pokemonboyz7
8672	0	a	 Proper ones shouldn't. It's all in the label...
3778	0	a	 i do!
437	0	a	 when people ask you questions
4249	0	a	 yup a lot of times haha lol:)
7263	0	a	 :) thank u
1086	0	a	 over think on whats not needed and i seem to underthink on what needs the most thinking.
2337	0	a	 i need to shower. haha
694	0	a	 Anything thai and spicy.r mexican.r Veggies :]r Grapes  strawberries  Fruit. har And Rice. r I love food btw.
11435	1	a	 not really
6760	0	a	 dont be sorry its ok all is in the past now :)
11981	0	a	 They tryed. I turned out to be an Outlaw anyways LOL
12120	0	a	 sure
1337	0	a	 yes
6402	0	a	 awwwww im soo sori ill do it tomorrow lol nah for real seen as i have nothing else to do
11240	0	a	 when it's women  I am on top when it's men  I am a switch
5775	1	a	 omg babe u dork no comment
9978	1	a	 Suree Wouldntt . :-p
4355	0	a	 hahahahahaha you heard that a lot that why i dont used the radio anymore i go online to heard music i like:)
4265	0	a	 wasup:)
12342	0	a	 I am tall and thin. Always have been. so it's always been a source of enjoyment for other people
2210	0	a	 a kids cereal. :]
5014	0	a	 aw thanksss<3
100	0	a	 Chocolate;
787	0	a	 yes.
7038	0	a	 Always and forever will be Making Good Love By Avant
6999	0	a	 Fanta
10710	0	a	 Life you will never know... u266a
5276	1	a	 dingo ate my baby =/
6846	0	a	 Shaylise of course =D
6038	0	a	 No theres first aid for that stuff like wrapping a bandage or something around the outside of the bite to stop the venom from spreading through out the body
1864	0	a	 Nahhh your fine :)
9779	0	a	 Your sight  because without it  life may be more anticipated  but it would be too scary not to be able to see anything :S
4984	1	a	 why do you care soo much hater..
5247	0	a	 nope i dint
8036	0	a	 Sweet  where should we go?
9579	0	a	 Poverty frankly sucks. Don't get me started on this :S Why are places like Africa still in so much debt  when all they do is borrow money from other countries = to pay back other debts  therefore getting themselves worse in the process. Where is good will these days? Why cant 3rd world debt be abolished? As for poverty in other situations. Some people who are lazy and can't be bothered to give a shit  I don't feel for. But the people who are trying to get by  but cant because of tax and loans and owing people shit  what's the point? We are all people  cant we live the same? too many issues for a single post :)
6021	0	a	 i know =( i got you offline hope u bring me something back =D
5190	0	a	 omg i havent had maccas for like 4 day days now why you lecturing me again
67	0	a	 Umm.. i think 2 bhut english is my first! im learnin french! ;d hbu?!
9316	0	a	 My cat...
9570	0	a	 Haha  it couldn't have been worse than my day? Trust me on that :P I think I should come to your classes and have a word with your teacher? He seems rather morbid  I think I can achieve a better and more positive atmosphere in the classroom ;)
11600	0	a	 say what ?? kiss ?? because you sent me kisses didn't you ?? LMAO
5176	0	a	 bugger rooz lmao
3007	0	a	 lmfao stale nd ewww
6810	0	a	 lmao i already know is it spam lmao
1611	0	a	 i dont get t
4744	1	a	 really bitch...r grow the fuck up and why dont &quot;you act your age!&quot;r why the fuck do you actually take your time writing this shit if i obviously DONT GIVE A SHIT WHAT YOU THINKKK....bt dubbs i am 13 you fucking dumbass!r and &quot;SLUT?&quot;really?...r wow ... how more pathetic and imature can you get???r AGAIN r GROW UP!
33	0	a	 Fuck yes i think i am! haha
5422	0	a	 yes i do lol
4845	0	a	 dale pues<3
40	0	a	 Idk hoe get cha own cup of blackberry with a hint of lemon ice tea. Dayumm! hahah JK Brooke?
2095	0	a	 grippos :) they are the bomb diggiety.
10975	0	a	 of course I do Sweetie
5761	0	a	 lmao i dont work out sill lmao
4922	0	a	 yeahh i know we talked.
5919	0	a	 thank you moo you to
8956	0	a	 haha! I don't think I ever did the imaginary friend thing. Did you? Was it good? Did I miss much?
3865	0	a	 a house :]
883	0	a	 Hmmm perhaps?
11466	1	a	 I cheated on my Wife  so I feel like a dirty slut ):
8132	0	a	 If you're Davis  then yes  I love you very much. <3
9678	0	a	 Well I would like it to be a surprise. Either way  something unexpected you know? Something to remember  so however it was  it would be remembered as 'perfect' and special :D
249	1	a	 ahaha all readyy h
1808	0	a	 God.
6005	0	a	 aww hes cute kiss his lil eye for me
11606	1	a	 my Penis
7791	0	a	 [:
7884	1	a	 their*
917	0	a	 make my own path. always. i like the untaken path.
9714	0	a	 Ummm  I think I was cooking  and probably on Twitter :)
8194	0	a	 Not really..xD It's flattering.
9185	0	a	 Hmm  okay so can I say a boat? :P For obvious reasons... A laptop  to contact you obviously :) and a power outlet to keep myself charged :D
10245	0	a	 <3
1825	0	a	 they matter but they aren't the decision.
4117	0	a	 Hmm  I'm not suure. r Haha  probably my sisterrr :) r It's the genes ;D
11651	1	a	 yes
3690	0	a	 any of them haha
4058	0	a	 I live with my daddyyy :) My moms too much to handle. I moved out a year ago  and a couple of monthes ago she moved to Kennewick. Soo I visit her sometimes. I'm supposed to go soon (:
12517	0	a	 my Last Boy Friend and I were together two years ago
3814	0	a	 not that i can remember :D
532	0	a	 Vaginaaaaaaaaa???
7662	0	a	 Cause I'm cool.
2566	1	a	 LMAO AH SHEESH CAUGHT ME  SEE THAT'S WHAT HAPPENS WHEN THAT KUSH KICKS IN  MAKES YOU FORGET SHYT LOL  N IM GOOD MAMA WBU??
6172	0	a	 http://www.youtube.com/watch?v=pRpeEdMmmQ0r r =D My babe and my song =D u2665u2665u2665
10697	0	a	 aww idk <33
2586	0	a	 Nahh<3
2097	0	a	 Along came polly.
9190	0	a	 I would run over  envelope you in a hug  find out why you were crying. Hug you some more  talk about it. Try to make you laugh  try to talk through sorting it out (if it were possible) and hug you again until you calmed down :)
6464	0	a	 always me me
1276	0	a	 nope. ive been lucky
751	0	a	 Not at all
3476	0	a	 no i am tabitha jai locascio  im pretty sure this cheyenne is a fake  so please send me a link so i can check it out  i have amyspace and a facebook.
4919	1	a	 wait im srry how old are you?...r GROW UPPP!r i dont care if ppl like me or not  find something better to doo instead of tlking shit on my formspring why the fuck would i care about what some little pussy sayysss? PATHETICCCCC!
6200	0	a	 nope sum are need crimes lol
7172	0	a	 cause they think there genes will be diff with diff women like their kids will get sexxia as he progresses
586	0	a	 hahaha dude you're a badass
10921	0	a	 I have never cheated   but I have been cheated on. I forgave her
8353	1	a	 EWWWWWWWWWWWWW  NO
4236	0	a	 hahaha really wat chu think:)
219	0	a	 no freaking way what???
433	0	a	 going to my grandma's
7361	0	a	 Ahhhh I Laveee Ya Tooo! :O Andd Ahh Thankss Bubbba ;)
1567	0	a	 people talk about something you know they have no clue about.
1056	0	a	 Yes. Love the creativity.
8801	0	a	 I think I have worn them when I have driven somewhere to pick someone up. But I never got out of the car  and I think it was only once. Thats not too bad right? :)
4582	1	a	 wtf? uhm no darlin  (:
6186	0	a	 lmfao thats my baby :( and no its tweety bird you goose lol
5917	0	a	 ill skype u lmao how bout that lmao yeh yeh yeh ill do that today jeez u impatient dont say i dont do nothing for u lmao
2932	0	a	 lol ima go deep
10648	0	a	 i smile :D... what you did when you saw this answer? ;D
7477	0	a	 8=======D~~~O:
9690	0	a	 I would like to revisit LA  in California  just because I wen't there with my family a couple of years ago  but I have ALWAYS wanted to check out the gay scene there LOL! Its lame  but we went on a tour  and they were saying how 'West Hollywood' is the gay part  and I would have liked to have checked that out  by myself  you know? Not with my family around  peering over my shoulder every second lol.
3906	0	a	 my cousins toys and my blanket
3630	0	a	 doodle in a box ahaha what a great song.....
9491	0	a	 Hahaha! Okay  so we need somewhere relaxing  and Im not a hugeeeee lover of JUST beaches. But somewhere with a nice beach  a good nightlife (because I can imagine its not the best in Alaska)  and somewhere with a really nice hotel ;) How aboutttttt  Los Angeles? In the summer obviously? Have you ever been there? Or would you want to get out of america?  I went there and I loved it  but I wasn't (and Im still not) 21 so I couldn't go out :( But it looked pretty lively and there again you have the beach to relax upon too :) So  what do you think? Its not TOO hot either  well it wasn't when I went so it sounds like a nice plan :) Lots of sunset walks and going out for dinner? Or staying in and ordering room service ;) lol
10139	0	a	 alot.;]
12214	0	a	 it doesn't matter
10643	0	a	 all colors or white or black or purple (:
9677	0	a	 Im naturally blonde :) Not bleached blonde  but a sandy kind of natural tone :)
9638	0	a	 What's harder? DEFINITELY telling someone else. Only because  if someone is telling you how they feel  at least you have the control of the situation  and you can control how you react. However  if you are telling someone you love them  you have completely put yourself out there  and have no input on where the conversation goes next. Its all about having the control of the situation  and even if you don't feel the same  at least you aren't putting your heart on the line :)
10775	0	a	 Outlaw Independant slut drinker Father Cowboy Intelligent
11009	0	a	 sometimes
8629	0	a	 Romance  but then it reminds me about me being single. Comedy :) lol
2528	0	a	 the changing my color. I love that :]
9738	0	a	 I only just joined  and it was about 30. But I think its going to go up with all the questions Im getting at the moment ;)
2293	0	a	 oh gosh!! i love jd. hmmm.. i really love pirates of the carribean for shiz. but i really liked secret window as well.
1041	0	a	 I love doggies :) and not right now. at my parents i do. if that still counts when you no longer live with them. but yes :) they are bull mastiffs. pure bred. akc registered. sweet looking dogs. :) haha
1539	0	a	 Very carefully. I would honestly like to do that as a career.
9064	0	a	 I think you deserve a hug now  after all the looking after you have done tonight! *grabs you and holds you tight  squeezing you (not too hard) but enough to know that im here and not going anywhere  ever* :)
2478	0	a	 I have one actually and havent' yet but im wanting for a good reason to get it out and then i will :) we'll see what happens...ewwwwahhh eww. hahahaha
12358	0	a	 prostitution it's a victim less crime
12186	0	a	 they sux
4000	0	a	 cuz i havent thought of any lol
8265	0	a	 I'm afraid of jello  but..I'd love to have my own country. ^_^
9864	0	a	 Depends on how much alcohol was involved :P
3131	0	a	 What kind of experience are you talking about? And pretty with no experience I guess?
3261	0	a	 well  hello
12043	0	a	 Kool
5615	0	a	 nope
11781	0	a	 I would. Cause I still love her
7352	0	a	 Hi ;)
5200	0	a	 yes i can yes i do
6293	0	a	 lmao kinda figured that u dork wat it do?
6987	0	a	 romantic exotic country once in a life time experience =D
9687	0	a	 Hmmm  I think its just fancy talk from the white house if im honest...
1744	0	a	 yes i would. i would love the opportunie of saving another persons life. and everyone gets hurt..but is being hurt worth not saving another beings life? I dont think so. I'll save them!! :)
368	0	a	 Great you?
576	0	a	 haha read my previous message :)
7554	0	a	 dogs [:
8195	0	a	 Yeah  but I like to stick to one guy at a time.
11359	0	a	 yes First time   I had sex in it the second  I was taken to the Hospital for an Asthma attack
7778	0	a	 Michaela* annnd it's possible
4312	0	a	 ehehe lol:) so you should add me on other sites wat do you have:)
902	0	a	 Yes I do.
3596	1	a	 well  dont talk to me please  maybe go fall down a couple stairs
1879	0	a	 Okaydokay.
2838	0	a	 lol no
11417	0	a	 I did. We stopped sleeping together and became very good friends.
457	0	a	 lmfao
8566	0	a	 Smut ftw indeedo!!! :P
1211	0	a	 kkkk
5000	0	a	 nope:)
3547	0	a	 i think it would be fun
1388	0	a	 yes i have. i know two people. and my reaction was dang that sucks. i guess tahts what you get for sleeping aroundhuh?
2523	0	a	 its prolly you.
1301	0	a	 Canada :]
9957	0	a	 Nahh . Imm Nott .
9134	0	a	 Ummm  I don't think so lol. Saw Simon Cowell about a month ago. Ermmmm  the nicest people? Well I am obviously biased  but I think I would Say Lily  with Kat close behind :) Lily is SOOOO down to earth  and I Really could imagine myself being good friends with her in real life. As for Kat  she was lovely too  but Kat has a VERY cool exterior  and because she gets a REAL lot of people talking to her  she has a lot to deal with  you know what I mean? When I met Kaya  I didn't actually like her. Both times :( the first time  I was outside the cinema  and Luke  Kat  Lily and Kaya were just going in. I called out &quot;Kat!&quot; and she looked around  really shocked! LOL! Then I spoke to them  and Kaya shouted &quot;come on! The film has already started!&quot; and Lily followed her inside the theater. Luke and Kat were stood there  and we were all just looking at each other  not knowing what to do. I said &quot;don't worry. ITs okay  enjoy your film&quot; and Both Luke and Kat looked at each other  replying &quot;no no no&quot; and walked back over to me :D I LOVED IT! That was SUCH a nice feeling! Knowing they were missing their film to come and talk to me! So anyway  I spoke to Luke first  then I started talking to Kat and Luke went on inside. Then I was saying how much I loved Emily  etc etc etc (crazy fangirl behaviour lol) and she said thanks  did a cute thumbs up thing  I said bye  and she did a cute wave. She was adorable then! Anyway  the second time I met Kaya  it was at the Skins House. She had been in the VIP area upstairs ALL night  and she had just come down  for about 5 minutes. I saw her  and walked over asking for a photo. She was talking to someone  so I just stood there and patiently waited. Then she stopped  and I tapped her on the shoulder. Nothing. So she started talking to someone else. I waited until she finished  and tapped again. Nothing. Then she started talking again  I waited  tapped again. Nothing. So I started saying &quot;kaya?&quot;  nothing. Said it again  nothing :( Then she started to walk away  up some stairs  back into the VIP room  and she was running up pretty fast so I couldn't follow :( Later on  I saw her again  and I asked her to sign my magazine cover. She said yes  and then she had just signed a 'k' and then someone walked into her  causing her to smudge the pen/marker. At this point  she hasn't even signed half her name  but she just said 'sorry' and walked off  leaving me stood there with a magazine with the entire cast's signatures on  and a 'k' over Kaya's photo. I wasn't too impressed if im honest  especially because I wasn't being pushy :( anyway  I did eventually manage to get a quick photo with her  but it was a bit of a job to get there :( Hmm  the cutest? Probably Meg :) She has quite low self asteem actually! When I met her at the filming  she was just sat by herself  watching the filming. Then we went over and started chatting to her  and she was saying how she had been there 10 hours and they hadn't even used her in anything yet :( Then we had a photo with her  and looking back at it  she was like &quot;OMG! I look terrible!&quot; even though she looked adorable :) Then there was when I met her at the house party. She was pretty sweet then too. I think she was a bit nervous actually because in the beginning  she was walking around holding Lukes hand and it was just so sweet to see :) Then  she went outside and was smoking practically the entire night lol. She was a drowned little rat! She was drenched! But still looked adorable :)
7270	1	a	 yes i do he calls me that to =D
10336	0	a	 si :P
12144	0	a	 My Leather Vest  Cowboy hat short sleeved shirt  and Wrangler Jeans
2662	0	a	 I love you too iSeeYa(3
4756	0	a	 yupp i know  but i justt let them be and thanks stranger;) lol
475	1	a	 that's what you are
4380	0	a	 oh hahaha it did lol:)
11426	0	a	 not a big Ememiem fan
7118	0	a	 I told YOU it was YOU cause i new YOU anond me lmao geek
8456	1	a	 NO! who r you
3752	0	a	 ummm theres alot of memories but none that i can think of at the moment
10132	0	a	 askk him.;]
